series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,rand_shocks.thisRepN,rand_shocks.thisTrialN,rand_shocks.thisN,rand_shocks.thisIndex,wait1_dur,intensity,text_7.started,text_12.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,main_text.started,confirm_text.started,rating,ratingScale.response,ratingScale.rt,text_2.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_4.stopped,text_9.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,main_text_rand.started,confirm_rand.started,scale_wasmoved,rating_rand_.response,rating_rand_.rt,participant,debug,fail_ma,max_ma,nramps,date,expName,psychopyVersion,frameRate,
1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
2,0,2,0,0,0,0,0,,,,,2.5,10,754.5894232999999,754.6646141000001,754.6646141000001,p,3.346984699999666,758.0251028000002,760.5253644000004,760.5253644000004,764.0446313000011,764.0446313000011,15,15,2.504,764.0446313000011,764.0446313000011,y,2.6315958999985014,761.5412218000001,,,,,,,,,,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
2,0,2,0,1,0,1,0,,,,,2.5,20,766.719849000001,766.7900261000013,766.7900261000013,p,0.6951952999988862,767.4917807000002,769.9917880000012,769.9917880000012,774.3026167999997,774.3026167999997,23,23,3.296,774.3026167999997,774.3026167999997,y,2.764791800000239,771.0082555999998,,,,,,,,,,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
2,0,2,0,2,0,2,0,,,,,2.2,30,777.1144748000006,777.1806180000003,777.1806180000003,p,0.6072691999997915,777.7984519000001,779.9999715000013,779.9999715000013,787.2152966000012,787.2152966000012,28,28,6.197,787.2152966000012,787.2152966000012,y,2.572172899999714,781.0190964000012,,,,,,,,,,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
2,0,2,0,3,0,3,0,,,,,2.0,40,789.8399050000007,789.9042976000001,789.9042976000001,p,0.755749999998443,790.6677602,792.6685180000004,792.6685180000004,797.7429463999997,797.7429463999997,35,35,4.061,797.7429463999997,797.7429463999997,y,2.6925724999982776,793.6838361999999,,,,,,,,,,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
2,0,2,0,4,0,4,0,,,,,2.0,50,800.4857174000008,800.5510243000008,800.5510243000008,p,0.6045007999982772,801.162558,803.1623736000001,803.1623736000001,807.7792734000013,807.7792734000013,44,44,3.601,807.7792734000013,807.7792734000013,y,2.6484485999972094,804.1791176000006,,,,,,,,,,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
2,0,2,0,5,0,5,0,,,,,2.3,60,810.4767202000003,810.5452674999997,810.5452674999997,p,0.7952198999992106,811.3508264000011,813.6502204999997,813.6502204999997,819.9127821000002,819.9127821000002,54,54,5.247,819.9127821000002,819.9127821000002,y,4.619054999999207,814.6660962000005,,,,,,,,,,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
2,0,2,0,6,0,6,0,,,,,2.2,70,824.5774646000009,824.6442834000009,824.6442834000009,p,0.9355393999976513,825.5886504000009,827.7906187000008,827.7906187000008,832.4137135000001,832.4137135000001,67,67,3.606,832.4137135000001,832.4137135000001,n,35.54988279999816,828.8080840000002,,,,,,,,,,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,0,0,0,0,3.0,52,,,,,,925.0592205000012,928.0591197000012,928.0591197000012,,,33,,,,,,,929.0760578999998,923.8230819,923.8230819,p,1.2286962999987736,938.8816346000003,938.8816346000003,1,33,9.748,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,1,0,1,0,3.0,65,,,,,,940.0674734000004,943.0678914,943.0678914,,,55,,,,,,,944.0835256000009,938.8816346000003,938.8816346000003,p,1.178159399998549,945.6274740000008,945.6274740000008,1,55,1.49,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,2,0,2,0,3.0,28,,,,,,946.8877080000002,949.8888071000001,949.8888071000001,,,21,,,,,,,950.9058354999997,945.6274740000008,945.6274740000008,p,1.2478524999987712,955.490784900001,955.490784900001,1,21,4.53,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,3,0,3,0,3.0,33,,,,,,956.5355056999997,959.5363630000011,959.5363630000011,,,11,,,,,,,,955.490784900001,955.490784900001,p,1.0340302999993582,964.0756199999996,964.0756199999996,1,11,3.462,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,4,0,4,0,3.0,70,,,,,,964.8002152000008,967.8000248000008,967.8000248000008,,,58,,,,,,,968.8157220000012,964.0756199999996,964.0756199999996,p,0.7121465999989596,976.5146285999999,976.5146285999999,1,58,7.644,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,5,0,5,0,3.0,15,,,,,,977.3916062000008,980.392248600001,980.392248600001,,,14,,,,,,,981.4075991999998,976.5146285999999,976.5146285999999,p,0.8652833999985887,985.5608694000002,985.5608694000002,1,14,4.101,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,6,0,6,0,3.0,61,,,,,,986.6009197000003,989.6010621000005,989.6010621000005,,,22,,,,,,,990.6175703999997,985.5608694000002,985.5608694000002,p,1.026563499997792,998.5578916000013,998.5578916000013,1,22,7.894,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,7,0,7,0,3.0,38,,,,,,999.3661431,1002.3668331000008,1002.3668331000008,,,10,,,,,,,1003.3820111000005,998.5578916000013,998.5578916000013,p,0.7984293999979855,1010.868959200001,1010.868959200001,1,10,7.429,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,8,0,8,0,3.0,24,,,,,,1011.8953954999997,1014.8957934999999,1014.8957934999999,,,6,,,,,,,1015.9118630000012,1010.868959200001,1010.868959200001,p,1.0147292999990896,1020.2038272000009,1020.2038272000009,1,6,4.24,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,9,0,9,0,3.0,47,,,,,,1021.244191400001,1024.2441013000007,1024.2441013000007,,,10,,,,,,,1025.2613397000005,1020.2038272000009,1020.2038272000009,p,1.0330468999982259,1030.7854841999997,1030.7854841999997,1,10,5.484,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,10,0,10,0,3.0,56,,,,,,1031.5713523000013,1034.5717443000012,1034.5717443000012,,,31,,,,,,,1035.590320700001,1030.7854841999997,1030.7854841999997,p,0.7779248999995616,1041.496998300001,1041.496998300001,1,31,5.856,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,11,0,11,0,3.0,42,,,,,,1042.3578119000013,1045.3579776000006,1045.3579776000006,,,21,,,,,,,1046.3768199000006,1041.496998300001,1041.496998300001,p,0.8506283999995503,1054.8784639000005,1054.8784639000005,1,21,8.446,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,12,0,12,0,3.0,19,,,,,,1055.6644429000007,1058.6648107,1058.6648107,,,23,,,,,,,1059.6819031000014,1054.8784639000005,1054.8784639000005,p,0.7728711999970983,1064.0210853000008,1064.0210853000008,1,23,4.303,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
,,,,,,,,13,0,13,0,3.0,10,,,,,,1064.929391400001,1067.9303563000012,1067.9303563000012,,,7,,,,,,,1068.9462283000012,1064.0210853000008,1064.0210853000008,p,0.8948205999986385,1071.7702109000002,1071.7702109000002,1,7,2.823,sub-041,0,750,700,3,2023-08-16_14h12.50.558,painuncertainty_calibration,2022.2.5,143.0203904156864,
