series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,rand_shocks.thisRepN,rand_shocks.thisTrialN,rand_shocks.thisN,rand_shocks.thisIndex,wait1_dur,intensity,text_7.started,text_12.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,main_text.started,confirm_text.started,rating,ratingScale.response,ratingScale.rt,text_2.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_9.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,main_text_rand.started,confirm_rand.started,scale_wasmoved,rating_rand_.response,rating_rand_.rt,participant,debug,fail_ma,max_ma,nramps,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,,,,,2.4,10,480.56596090000016,480.61914780000006,480.61914780000006,p,1.3709755999998379,482.00121880000006,484.40428410000004,484.40428410000004,485.4377175000002,496.1330340000002,496.1330340000002,0,0,10.698,496.1330340000002,496.1330340000002,y,5.041203199999927,,,,,,,,,,sub-048,0,750,700,3,2023-09-14_09h07.33.930,painuncertainty_calibration,2022.2.5,146.39895178337142,
0,0,0,0,1,0,1,0,,,,,2.4,20,501.2162853000002,501.2884071000001,501.2884071000001,p,1.0860556000000088,502.3860872,504.78890390000015,504.78890390000015,505.80492500000014,518.2481469000002,518.2481469000002,4,4,12.443,518.2481469000002,518.2481469000002,y,3.047773799999959,,,,,,,,,,sub-048,0,750,700,3,2023-09-14_09h07.33.930,painuncertainty_calibration,2022.2.5,146.39895178337142,
0,0,0,0,2,0,2,0,,,,,2.1,30,521.3406109,521.4109626000002,521.4109626000002,p,0.723275699999931,522.1450852,524.2494998000002,524.2494998000002,,532.2218419000001,532.2218419000001,9,9,6.956,532.2218419000001,532.2218419000001,y,2.9527258999996775,,,,,,,,,,sub-048,0,750,700,3,2023-09-14_09h07.33.930,painuncertainty_calibration,2022.2.5,146.39895178337142,
0,0,0,0,3,0,3,0,,,,,2.3,40,535.2127261,535.2855542000002,535.2855542000002,p,0.7133895999998003,536.0081720000001,538.307047,538.307047,539.3243649000001,548.3719348000002,548.3719348000002,31,31,9.046,548.3719348000002,548.3719348000002,y,2.8823339999999007,,,,,,,,,,sub-048,0,750,700,3,2023-09-14_09h07.33.930,painuncertainty_calibration,2022.2.5,146.39895178337142,
0,0,0,0,4,0,4,0,,,,,2.4,50,551.2925212,551.3711385000001,551.3711385000001,p,0.6750118999998449,552.0604724000002,554.4614656000001,554.4614656000001,555.4791565,562.7937164,562.7937164,29,29,7.315,562.7937164,562.7937164,y,3.221086299999797,,,,,,,,,,sub-048,0,750,700,3,2023-09-14_09h07.33.930,painuncertainty_calibration,2022.2.5,146.39895178337142,
0,0,0,0,5,0,5,0,,,,,2.4,60,566.0764965000001,566.1292635000002,566.1292635000002,p,0.581818199999816,566.7197263,569.1231447,569.1231447,570.1391551000002,575.6775231000001,575.6775231000001,45,45,5.539,575.6775231000001,575.6775231000001,y,3.273762499999748,,,,,,,,,,sub-048,0,750,700,3,2023-09-14_09h07.33.930,painuncertainty_calibration,2022.2.5,146.39895178337142,
0,0,0,0,6,0,6,0,,,,,2.4,70,579.0064682000002,579.0685608000001,579.0685608000001,p,0.625566999999819,579.7078047,582.1110915000002,582.1110915000002,583.1297198000002,590.8803183,590.8803183,53,53,7.752,590.8803183,590.8803183,y,2.7023153999998613,,,,,,,,,,sub-048,0,750,700,3,2023-09-14_09h07.33.930,painuncertainty_calibration,2022.2.5,146.39895178337142,
0,0,0,0,7,0,7,0,,,,,2.5,80,593.6149665,593.6953324000001,593.6953324000001,p,0.6796468999998524,594.3828614000001,596.8833159000001,596.8833159000001,597.8997051000001,602.1620278,602.1620278,71,71,4.261,602.1620278,602.1620278,y,6.90810549999992,,,,,,,,,,sub-048,0,750,700,3,2023-09-14_09h07.33.930,painuncertainty_calibration,2022.2.5,146.39895178337142,
0,0,0,0,8,0,8,0,,,,,2.1,90,609.1196341000002,609.1831727000001,609.1831727000001,p,0.8235501999999997,610.0166411,612.1214501000002,612.1214501000002,613.1393719,619.0922511000001,619.0922511000001,100,100,5.953,619.0922511000001,619.0922511000001,n,2.657857299999705,,,,,,,,,,sub-048,0,750,700,3,2023-09-14_09h07.33.930,painuncertainty_calibration,2022.2.5,146.39895178337142,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-048,0,750,700,3,2023-09-14_09h07.33.930,painuncertainty_calibration,2022.2.5,146.39895178337142,
