series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,rand_shocks.thisRepN,rand_shocks.thisTrialN,rand_shocks.thisN,rand_shocks.thisIndex,wait1_dur,intensity,text_7.started,text_12.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,main_text.started,confirm_text.started,rating,ratingScale.response,ratingScale.rt,text_2.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_9.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,main_text_rand.started,confirm_rand.started,scale_wasmoved,rating_rand_.response,rating_rand_.rt,participant,debug,fail_ma,max_ma,nramps,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,,,,,2.2,10,433.4649258000002,433.52344910000033,433.52344910000033,p,1.094291099999964,434.6277623000003,436.82987230000003,436.82987230000003,437.86425729999996,444.7870774999999,444.7870774999999,0,0,6.926,444.7870774999999,444.7870774999999,y,4.8471383999997215,,,,,,,,,,sub-028,0,750,700,3,2023-06-21_08h06.51.817,painuncertainty_calibration,2022.2.5,147.23355511645372,
0,0,0,0,1,0,1,0,,,,,2.4,20,449.6732440000003,449.74826400000006,449.74826400000006,p,1.565880999999763,451.3246439000002,453.7279705000003,453.7279705000003,454.7446302999999,463.41398589999994,463.41398589999994,0,0,8.671,463.41398589999994,463.41398589999994,y,2.876356199999691,,,,,,,,,,sub-028,0,750,700,3,2023-06-21_08h06.51.817,painuncertainty_calibration,2022.2.5,147.23355511645372,
0,0,0,0,2,0,2,0,,,,,2.3,30,466.3282213,466.4025936999999,466.4025936999999,p,0.7033020999999735,467.11827430000017,469.42388400000004,469.42388400000004,470.4422575000001,481.73593080000023,481.73593080000023,2,2,11.296,481.73593080000023,481.73593080000023,y,2.9054954999999154,,,,,,,,,,sub-028,0,750,700,3,2023-06-21_08h06.51.817,painuncertainty_calibration,2022.2.5,147.23355511645372,
0,0,0,0,3,0,3,0,,,,,2.5,40,484.69506810000007,484.75206520000006,484.75206520000006,p,0.7462224999997034,485.5096310000001,488.00945460000025,488.00945460000025,489.0272156000003,493.66228950000027,493.66228950000027,4,4,4.636,493.66228950000027,493.66228950000027,y,3.3076966999994966,,,,,,,,,,sub-028,0,750,700,3,2023-06-21_08h06.51.817,painuncertainty_calibration,2022.2.5,147.23355511645372,
0,0,0,0,4,0,4,0,,,,,2.2,50,497.0192290000002,497.0869292,497.0869292,p,0.8345579999997881,497.93450540000026,500.1358723000001,500.1358723000001,501.1516326000003,506.22491330000025,506.22491330000025,10,10,5.074,506.22491330000025,506.22491330000025,y,2.889674199999945,,,,,,,,,,sub-028,0,750,700,3,2023-06-21_08h06.51.817,painuncertainty_calibration,2022.2.5,147.23355511645372,
0,0,0,0,5,0,5,0,,,,,2.4,60,509.1525713000003,509.22806890000015,509.22806890000015,p,0.957917299999508,510.19254509999996,512.5959581,512.5959581,513.6109736000001,524.4091813000002,524.4091813000002,19,19,10.797,524.4091813000002,524.4091813000002,y,9.672296199999664,,,,,,,,,,sub-028,0,750,700,3,2023-06-21_08h06.51.817,painuncertainty_calibration,2022.2.5,147.23355511645372,
0,0,0,0,6,0,6,0,,,,,2.0,70,534.1207595000003,534.1955823000001,534.1955823000001,p,1.4221487999996043,535.6265252999999,537.6265112000003,537.6265112000003,538.6438879,550.9592648,550.9592648,18,18,12.317,550.9592648,550.9592648,y,6.690129599999864,,,,,,,,,,sub-028,0,750,700,3,2023-06-21_08h06.51.817,painuncertainty_calibration,2022.2.5,147.23355511645372,
0,0,0,0,7,0,7,0,,,,,2.4,80,557.6838356000001,557.7609506000001,557.7609506000001,p,0.8174089999999978,558.5877579999999,560.9904283000003,560.9904283000003,562.006494,568.176886,568.176886,20,20,6.172,568.176886,568.176886,y,2.880959599999869,,,,,,,,,,sub-028,0,750,700,3,2023-06-21_08h06.51.817,painuncertainty_calibration,2022.2.5,147.23355511645372,
0,0,0,0,8,0,8,0,,,,,2.2,90,571.0943606000003,571.1721,571.1721,p,0.8377934999996342,572.0198778000001,574.2212010999999,574.2212010999999,575.2374753000001,592.1867626000001,592.1867626000001,28,28,16.95,592.1867626000001,592.1867626000001,y,5.903046199999835,,,,,,,,,,sub-028,0,750,700,3,2023-06-21_08h06.51.817,painuncertainty_calibration,2022.2.5,147.23355511645372,
0,0,0,0,9,0,9,0,,,,,2.4,100,598.1408776999999,598.2033382000002,598.2033382000002,p,0.8062420999997357,599.0228496000002,601.4259694,601.4259694,602.4416994999999,612.1680265000002,612.1680265000002,33,33,9.727,612.1680265000002,612.1680265000002,y,2.6746238999996876,,,,,,,,,,sub-028,0,750,700,3,2023-06-21_08h06.51.817,painuncertainty_calibration,2022.2.5,147.23355511645372,
