series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,rand_shocks.thisRepN,rand_shocks.thisTrialN,rand_shocks.thisN,rand_shocks.thisIndex,wait1_dur,intensity,text_7.started,text_12.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,main_text.started,confirm_text.started,rating,ratingScale.response,ratingScale.rt,text_2.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_9.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,main_text_rand.started,confirm_rand.started,scale_wasmoved,rating_rand_.response,rating_rand_.rt,participant,debug,fail_ma,max_ma,nramps,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,,,,,2.4,10,338.63080959999934,338.67534010000236,338.67534010000236,p,4.003414999999222,342.6897902000055,345.09289060000447,345.09289060000447,346.1382341999997,352.5707493000082,352.5707493000082,0,0,6.435,352.5707493000082,352.5707493000082,y,3.2595749000029173,,,,,,,,,,sub-050,0,750,700,3,2023-09-20_13h38.44.388,painuncertainty_calibration,2022.2.5,142.65436987346578,
0,0,0,0,1,0,1,0,,,,,2.4,20,355.8706555000099,355.94807440000295,355.94807440000295,p,0.7939945999969495,356.753478300001,359.1566208000004,359.1566208000004,360.1729592000047,365.78301260000444,365.78301260000444,3,3,5.609,365.78301260000444,365.78301260000444,y,2.167471899985685,,,,,,,,,,sub-050,0,750,700,3,2023-09-20_13h38.44.388,painuncertainty_calibration,2022.2.5,142.65436987346578,
0,0,0,0,2,0,2,0,,,,,2.0,30,368.00020760000916,368.0681545999978,368.0681545999978,p,0.6898031000018818,368.76936849999765,370.7693261000095,370.7693261000095,371.7867682000069,376.7555366000015,376.7555366000015,9,9,4.969,376.7555366000015,376.7555366000015,y,1.6673547999962466,,,,,,,,,,sub-050,0,750,700,3,2023-09-20_13h38.44.388,painuncertainty_calibration,2022.2.5,142.65436987346578,
0,0,0,0,3,0,3,0,,,,,2.0,40,378.46648980000464,378.5341693000082,378.5341693000082,p,0.7360061000072164,379.2773608999996,381.2776700000104,381.2776700000104,382.2936262000003,384.59677770000417,384.59677770000417,39,39,2.302,384.59677770000417,384.59677770000417,y,1.7704487999872072,,,,,,,,,,sub-050,0,750,700,3,2023-09-20_13h38.44.388,painuncertainty_calibration,2022.2.5,142.65436987346578,
0,0,0,0,4,0,4,0,,,,,2.0,50,386.4240865000029,386.47954890000983,386.47954890000983,p,0.6631747999927029,387.15307739999844,389.1538448000065,389.1538448000065,390.17071560000477,394.21448860000237,394.21448860000237,57,57,4.044,394.21448860000237,394.21448860000237,y,2.151623899990227,,,,,,,,,,sub-050,0,750,700,3,2023-09-20_13h38.44.388,painuncertainty_calibration,2022.2.5,142.65436987346578,
0,0,0,0,5,0,5,0,,,,,2.2,60,396.41284109999833,396.4809505000012,396.4809505000012,p,0.7974564000032842,397.28623310000694,399.48786530000507,399.48786530000507,400.50388100001146,406.7161952000024,406.7161952000024,74,74,6.213,406.7161952000024,406.7161952000024,n,2.8097736000054283,,,,,,,,,,sub-050,0,750,700,3,2023-09-20_13h38.44.388,painuncertainty_calibration,2022.2.5,142.65436987346578,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-050,0,750,700,3,2023-09-20_13h38.44.388,painuncertainty_calibration,2022.2.5,142.65436987346578,
1,0,1,0,0,0,0,0,,,,,2.1,10,415.17233529999794,415.2399130999984,415.2399130999984,p,0.7987583999929484,416.0453334000049,418.1497980999993,418.1497980999993,419.1658066000091,421.71099890000187,421.71099890000187,0,0,2.545,421.71099890000187,421.71099890000187,y,1.727503499991144,,,,,,,,,,sub-050,0,750,700,3,2023-09-20_13h38.44.388,painuncertainty_calibration,2022.2.5,142.65436987346578,
1,0,1,0,1,0,1,0,,,,,2.4,20,423.4975203000067,423.55339830000594,423.55339830000594,p,0.7973287999921013,424.3588863000041,426.7621109000029,426.7621109000029,427.77888050000183,432.29544650000753,432.29544650000753,5,5,4.517,432.29544650000753,432.29544650000753,y,1.5675169000023743,,,,,,,,,,sub-050,0,750,700,3,2023-09-20_13h38.44.388,painuncertainty_calibration,2022.2.5,142.65436987346578,
1,0,1,0,2,0,2,0,,,,,2.4,30,433.90049590000126,433.9782591000112,433.9782591000112,p,0.6449245999974664,434.6309123000101,437.0340564000071,437.0340564000071,438.0558538000041,439.3244183000061,439.3244183000061,31,31,1.269,439.3244183000061,439.3244183000061,y,1.8025722999882419,,,,,,,,,,sub-050,0,750,700,3,2023-09-20_13h38.44.388,painuncertainty_calibration,2022.2.5,142.65436987346578,
