series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,rand_shocks.thisRepN,rand_shocks.thisTrialN,rand_shocks.thisN,rand_shocks.thisIndex,wait1_dur,intensity,text_7.started,text_12.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,main_text.started,confirm_text.started,rating,ratingScale.response,ratingScale.rt,text_2.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_9.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,main_text_rand.started,confirm_rand.started,scale_wasmoved,rating_rand_.response,rating_rand_.rt,participant,debug,fail_ma,max_ma,nramps,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,,,,,2.3,10,511.8639562000001,511.9273769000001,511.9273769000001,p,2.875078300000041,514.8099219000001,517.1154477,517.1154477,518.1525387000002,538.8129468,538.8129468,1,1,20.663,538.8129468,538.8129468,y,4.573989099999835,,,,,,,,,,sub-029,0,750,700,3,2023-06-26_16h37.05.381,painuncertainty_calibration,2022.2.5,143.9149175004519,
0,0,0,0,1,0,1,0,,,,,2.0,20,543.4478168,543.5006643000002,543.5006643000002,p,1.1898023999999623,544.7021318,546.7024265,546.7024265,547.719983,553.2012654,553.2012654,8,8,5.484,553.2012654,553.2012654,y,3.5457303999999112,,,,,,,,,,sub-029,0,750,700,3,2023-06-26_16h37.05.381,painuncertainty_calibration,2022.2.5,143.9149175004519,
0,0,0,0,2,0,2,0,,,,,2.4,30,556.8100486000001,556.8636047,556.8636047,p,1.019417199999907,557.8912428000001,560.2942876,560.2942876,561.3109570000001,568.7736836000001,568.7736836000001,20,20,7.462,568.7736836000001,568.7736836000001,y,3.4050194999999803,,,,,,,,,,sub-029,0,750,700,3,2023-06-26_16h37.05.381,painuncertainty_calibration,2022.2.5,143.9149175004519,
0,0,0,0,3,0,3,0,,,,,2.3,40,572.2197937000001,572.2961067000001,572.2961067000001,p,0.8275649999998222,573.1361418000001,575.4419978000001,575.4419978000001,576.4594205000001,591.7196721,591.7196721,29,29,15.262,591.7196721,591.7196721,y,3.4664723999997022,,,,,,,,,,sub-029,0,750,700,3,2023-06-26_16h37.05.381,painuncertainty_calibration,2022.2.5,143.9149175004519,
0,0,0,0,4,0,4,0,,,,,2.5,50,595.2188675,595.2987278,595.2987278,p,1.3843278999997892,596.6945047000002,599.1949802000001,599.1949802000001,600.2124015000002,609.583104,609.583104,43,43,9.371,609.583104,609.583104,y,3.9395924999998897,,,,,,,,,,sub-029,0,750,700,3,2023-06-26_16h37.05.381,painuncertainty_calibration,2022.2.5,143.9149175004519,
0,0,0,0,5,0,5,0,,,,,2.3,60,613.5692101,613.6353094000001,613.6353094000001,p,1.1194068999998308,614.7661512,617.0655770000001,617.0655770000001,618.0822942,630.2660996,630.2660996,53,53,12.184,630.2660996,630.2660996,n,4.600552999999763,,,,,,,,,,sub-029,0,750,700,3,2023-06-26_16h37.05.381,painuncertainty_calibration,2022.2.5,143.9149175004519,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-029,0,750,700,3,2023-06-26_16h37.05.381,painuncertainty_calibration,2022.2.5,143.9149175004519,
1,0,1,0,0,0,0,0,,,,,2.0,10,643.5373894000002,643.6031296000001,643.6031296000001,p,2.5840240999998514,646.2005245,648.2008806000001,648.2008806000001,649.2167885000001,659.7556885000001,659.7556885000001,2,2,10.539,659.7556885000001,659.7556885000001,y,3.9348247999998875,,,,,,,,,,sub-029,0,750,700,3,2023-06-26_16h37.05.381,painuncertainty_calibration,2022.2.5,143.9149175004519,
1,0,1,0,1,0,1,0,,,,,2.3,20,663.7411277000001,663.806926,663.806926,p,1.2763024000000769,665.0920254,667.3979960000001,667.3979960000001,668.4132182000001,672.8615056000001,672.8615056000001,7,7,4.449,672.8615056000001,672.8615056000001,y,3.957684099999824,,,,,,,,,,sub-029,0,750,700,3,2023-06-26_16h37.05.381,painuncertainty_calibration,2022.2.5,143.9149175004519,
1,0,1,0,2,0,2,0,,,,,2.2,30,676.8629698,676.9333402,676.9333402,p,0.9408565999997336,677.8848942,680.0868592000002,680.0868592000002,681.10204,687.3648629000002,687.3648629000002,9,9,6.262,687.3648629000002,687.3648629000002,y,3.9739665999998124,,,,,,,,,,sub-029,0,750,700,3,2023-06-26_16h37.05.381,painuncertainty_calibration,2022.2.5,143.9149175004519,
