series.thisRepN,series.thisTrialN,series.thisN,series.thisIndex,Ramp.thisRepN,Ramp.thisTrialN,Ramp.thisN,Ramp.thisIndex,rand_shocks.thisRepN,rand_shocks.thisTrialN,rand_shocks.thisN,rand_shocks.thisIndex,wait1_dur,intensity,text_7.started,text_12.started,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,text_3.started,text_3.stopped,text_4.started,text_4.stopped,main_text.started,confirm_text.started,rating,ratingScale.response,ratingScale.rt,text_2.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,text_9.started,key_resp_7.started,key_resp_7.keys,key_resp_7.rt,main_text_rand.started,confirm_rand.started,scale_wasmoved,rating_rand_.response,rating_rand_.rt,participant,debug,fail_ma,max_ma,nramps,date,expName,psychopyVersion,frameRate,
0,0,0,0,0,0,0,0,,,,,2.3,10,33.489264500000104,33.543717100000094,33.543717100000094,p,0.907531400000039,34.46065880000003,36.7660664,36.7660664,37.793534600000044,51.76605530000006,51.76605530000006,0,0,13.975,51.76605530000006,51.76605530000006,y,12.429155900000069,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,1,0,1,0,,,,,2.1,20,64.24457810000001,64.31107450000002,64.31107450000002,p,1.3402531000000408,65.65837420000003,67.76332990000003,67.76332990000003,68.77940050000007,74.92872900000009,74.92872900000009,0,0,6.15,74.92872900000009,74.92872900000009,y,4.4979776999999785,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,2,0,2,0,,,,,2.5,30,79.4638761,79.54217420000009,79.54217420000009,p,0.7171609999999191,80.27132820000008,82.77168400000005,82.77168400000005,83.78785090000008,91.75169340000002,91.75169340000002,3,3,7.963,91.75169340000002,91.75169340000002,y,2.4840449000000717,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,3,0,3,0,,,,,2.5,40,94.30005010000002,94.34984120000001,94.34984120000001,p,0.4692005000000563,94.82900110000003,97.32943550000005,97.32943550000005,98.34503210000003,107.27245570000002,107.27245570000002,3,3,8.928,107.27245570000002,107.27245570000002,y,2.2109131000000843,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,4,0,4,0,,,,,2.5,50,109.51936840000008,109.59454490000007,109.59454490000007,p,0.4246950999998944,110.03185880000001,112.53251850000004,112.53251850000004,113.54847380000001,122.35434930000008,122.35434930000008,6,6,8.805,122.35434930000008,122.35434930000008,y,2.4002448999999615,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,5,0,5,0,,,,,2.0,60,124.8007675,124.86698330000002,124.86698330000002,p,0.4566004000000703,125.33240490000003,127.33257830000002,127.33257830000002,128.3499428,130.71997880000004,130.71997880000004,9,9,2.372,130.71997880000004,130.71997880000004,y,10.155005300000084,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,6,0,6,0,,,,,2.1,70,140.93125770000006,140.98713340000006,140.98713340000006,p,0.47948890000009214,141.4735693,143.5774748,143.5774748,144.59394910000003,159.63992800000005,159.63992800000005,14,14,15.047,159.63992800000005,159.63992800000005,y,58.732042500000034,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,7,0,7,0,,,,,2.1,80,218.4176731,218.48947050000004,218.48947050000004,p,0.969270100000017,219.46910690000004,221.57318570000007,221.57318570000007,222.59051900000009,235.00333650000005,235.00333650000005,25,25,12.414,235.00333650000005,235.00333650000005,y,2.287513399999966,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,8,0,8,0,,,,,2.2,90,237.34524750000003,237.40859920000003,237.40859920000003,p,0.6267480000000205,238.04784500000005,240.24915170000008,240.24915170000008,241.26437420000002,247.1796462000001,247.1796462000001,33,33,5.914,247.1796462000001,247.1796462000001,y,2.528084499999977,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,9,0,9,0,,,,,2.0,100,249.76761050000005,249.8198639000001,249.8198639000001,p,0.8710478999998941,250.70168230000002,252.70193010000003,252.70193010000003,253.71680690000005,262.3552264,262.3552264,38,38,8.638,262.3552264,262.3552264,y,2.5918682000000217,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,10,0,10,0,,,,,2.3,110,264.9863134000001,265.06444440000007,265.06444440000007,p,0.5467509000000064,265.6222523,267.9266271,267.9266271,268.94319630000007,276.5082519,276.5082519,45,45,7.566,276.5082519,276.5082519,y,2.7680566999999883,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,11,0,11,0,,,,,2.1,120,279.32686850000005,279.3929597,279.3929597,p,0.4581190000000106,279.8581173,281.96301860000005,281.96301860000005,282.97875280000005,290.2394565000001,290.2394565000001,51,51,7.261,290.2394565000001,290.2394565000001,y,8.091079900000068,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,12,0,12,0,,,,,2.4,130,298.36710560000006,298.4437351,298.4437351,p,0.6153343999999379,299.06864670000004,301.47181050000006,301.47181050000006,302.52943270000003,311.1604549,311.1604549,52,52,8.632,311.1604549,311.1604549,y,4.930713800000035,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,13,0,13,0,,,,,2.4,140,316.12556500000005,316.2026463000001,316.2026463000001,p,0.568752199999949,316.7796415,319.1822796,319.1822796,,327.7523507000001,327.7523507000001,58,58,7.552,327.7523507000001,327.7523507000001,y,3.7547958999999764,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,14,0,14,0,,,,,2.3,150,331.55536600000005,331.6213516,331.6213516,p,0.5423786000000064,332.17673020000007,334.4761291000001,334.4761291000001,335.49165790000006,346.94761960000005,346.94761960000005,59,59,11.456,346.94761960000005,346.94761960000005,y,5.160845900000027,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,15,0,15,0,,,,,2.5,160,352.1451883000001,352.2212337000001,352.2212337000001,p,1.558809999999994,353.7905307000001,356.292463,356.292463,,376.38875810000013,376.38875810000013,51,51,19.074,376.38875810000013,376.38875810000013,y,4.319029799999953,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,16,0,16,0,,,,,2.4,170,380.74562059999994,380.8216367,380.8216367,p,1.0775757999999769,381.91223430000014,384.31520380000006,384.31520380000006,385.33146450000004,393.80730229999995,393.80730229999995,50,50,8.476,393.80730229999995,393.80730229999995,y,3.595873299999994,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,17,0,17,0,,,,,2.4,180,397.46484499999997,397.51802739999994,397.51802739999994,p,0.7331734000001688,398.2617686000001,400.66432480000003,400.66432480000003,401.67939679999995,411.97653360000004,411.97653360000004,49,49,10.298,411.97653360000004,411.97653360000004,y,3.04236190000006,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,18,0,18,0,,,,,2.2,190,415.05241790000014,415.13334940000004,415.13334940000004,p,0.6938557000000856,415.84006350000004,418.04193380000015,418.04193380000015,,426.9918474000001,426.9918474000001,50,50,7.934,426.9918474000001,426.9918474000001,y,8.123266000000058,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,19,0,19,0,,,,,2.3,200,435.1802093000001,435.2312534,435.2312534,p,1.083874700000024,436.32838519999996,438.63427019999995,438.63427019999995,439.65136329999996,445.18311900000003,445.18311900000003,61,61,5.531,445.18311900000003,445.18311900000003,n,2.0126911999998356,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
1,0,1,0,0,0,0,0,,,,,2.2,10,463.8914826,463.94282999999996,463.94282999999996,p,0.6924861999998484,464.64450220000003,466.84619810000004,466.84619810000004,467.8633721000001,472.04571320000014,472.04571320000014,0,0,4.184,472.04571320000014,472.04571320000014,y,0.8772179999998571,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
1,0,1,0,1,0,1,0,,,,,2.3,20,472.95516670000006,473.0343113000001,473.0343113000001,p,0.5683736000000863,473.61050909999994,475.90972220000003,475.90972220000003,476.92554070000006,479.5156191000001,479.5156191000001,0,0,2.589,479.5156191000001,479.5156191000001,y,0.9347485000000688,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
1,0,1,0,2,0,2,0,,,,,2.3,30,480.48507300000006,480.5628527000001,480.5628527000001,p,0.40017680000005384,480.97248450000006,483.2717918000001,483.2717918000001,484.2872298,487.02696960000003,487.02696960000003,0,0,2.74,487.02696960000003,487.02696960000003,y,0.6974852000000737,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
1,0,1,0,3,0,3,0,,,,,2.1,40,487.77434790000007,487.84154260000014,487.84154260000014,p,0.30610060000003614,488.16084560000013,490.2656256,490.2656256,491.28044120000004,494.59030099999995,494.59030099999995,0,0,3.31,494.59030099999995,494.59030099999995,y,0.8049186999999165,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
1,0,1,0,4,0,4,0,,,,,2.3,50,495.4321787000001,495.5092320000001,495.5092320000001,p,0.5172468999999182,496.03682690000005,498.3426617,498.3426617,499.3596923,504.3690816000001,504.3690816000001,3,3,5.011,504.3690816000001,504.3690816000001,y,0.7702282000000196,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
1,0,1,0,5,0,5,0,,,,,2.4,60,505.18534339999997,505.25350090000006,505.25350090000006,p,0.36531719999993584,505.6282572,508.03152049999994,508.03152049999994,509.04930680000007,511.6630219000001,511.6630219000001,3,3,2.614,511.6630219000001,511.6630219000001,y,0.6913411000000451,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
1,0,1,0,6,0,6,0,,,,,2.5,70,512.3936537,512.4698457,512.4698457,p,0.5732980000000225,513.0527063,515.5532463,515.5532463,516.5718667000001,524.1232562,524.1232562,3,3,7.552,524.1232562,524.1232562,y,0.8800845000000663,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
1,0,1,0,7,0,7,0,,,,,2.0,80,525.0395122,525.1167480000001,525.1167480000001,p,0.6296749000000545,525.7556845000001,527.7560911,527.7560911,528.7742512,533.5343525000001,533.5343525000001,4,4,4.76,533.5343525000001,533.5343525000001,y,0.8288370000000214,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
1,0,1,0,8,0,8,0,,,,,2.3,90,534.4058067999999,534.4788831000001,534.4788831000001,p,0.5488336999999319,535.0345412000001,537.3404187000001,537.3404187000001,538.3563349000001,544.5271233000001,544.5271233000001,5,5,6.173,544.5271233000001,544.5271233000001,y,0.6446693000000323,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
1,0,1,0,9,0,9,0,,,,,2.1,100,545.2306851000001,545.2857731000001,545.2857731000001,p,0.4447024999999485,545.7370877000001,547.8415587,547.8415587,548.8585349,553.1473094,553.1473094,9,9,4.288,553.1473094,553.1473094,y,1.0480735000001005,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
1,0,1,0,10,0,10,0,,,,,2.5,110,554.2316394,554.3076911,554.3076911,p,0.502996899999971,554.8215212,557.3219185,557.3219185,558.3384746000002,564.3967238,564.3967238,9,9,6.06,564.3967238,564.3967238,y,33.57408110000006,,,,,,,,,,sub-064,0,750,700,3,2023-11-02_11h08.44.279,painuncertainty_calibration,2022.2.5,144.43812126445587,
